5.521497624900417733e-01,2.802989099780691662e-01,3.061020489869645256e-02,4.392920988360707324e-01,2.514349061663131435e-01,1.946506162521187411e-01,4.290342463796178452e-01,8.776561185949349753e-02
1.116520676331764772e-01,2.140859163900175055e-01,6.357768590698377187e-01,4.860528457499916910e-01,1.560330270692815435e-01,5.147004798160136341e-01,3.752576000455506433e-01,3.560848373460731575e-01
4.691134162037923216e-01,7.906283248336730685e-01,1.959369510249309165e-01,2.244750114951221676e-02,7.861262969460671712e-01,3.282121796978076933e-01,4.018121963790116657e-01,2.625319546498615098e-01
8.461691370196676720e-01,1.443756035076100286e-01,1.750385223910398691e-01,6.594124681907661545e-01,2.100650862817720066e-01,3.223759526190025371e-01,2.782885627131128081e-01,4.036286699108553866e-01
